fecha_hora,pozo_id,equipo_id,tipo_lodo,viscosidad_funnel,densidad_lpg,caudal_gpm,malla_api
2026-07-04 00:00:00,PZ-003,EQ-014,OBM,75.4,12.8,479.3,0
2026-07-04 06:00:00,PZ-003,EQ-014,OBM,43.0,10.9,384.2,0
2026-07-04 12:00:00,PZ-003,EQ-014,WBM,74.1,13.4,648.0,0
2026-07-04 18:00:00,PZ-003,EQ-014,OBM,58.0,11.0,628.8,0
2026-07-05 00:00:00,PZ-003,EQ-014,OBM,71.6,15.3,829.9,0
2026-07-05 06:00:00,PZ-003,EQ-014,OBM,61.7,15.5,668.5,0
2026-07-05 12:00:00,PZ-003,EQ-014,WBM,48.7,11.4,403.5,0
2026-07-05 18:00:00,PZ-003,EQ-014,WBM,65.1,9.6,385.2,0
2026-07-06 00:00:00,PZ-003,EQ-014,OBM,75.9,13.7,803.9,0
2026-07-06 06:00:00,PZ-003,EQ-014,OBM,54.7,11.2,319.7,0
2026-07-06 12:00:00,PZ-003,EQ-014,WBM,41.7,15.2,766.3,0
2026-07-06 18:00:00,PZ-003,EQ-014,OBM,75.8,11.3,683.4,0
2026-07-07 00:00:00,PZ-003,EQ-014,WBM,62.7,12.1,376.0,0
2026-07-07 06:00:00,PZ-003,EQ-014,OBM,72.9,14.2,716.7,0
2026-07-07 12:00:00,PZ-003,EQ-014,WBM,81.6,14.8,451.0,0
2026-07-07 18:00:00,PZ-003,EQ-014,OBM,45.9,10.8,312.8,0
2026-07-08 00:00:00,PZ-003,EQ-014,WBM,54.3,9.5,729.8,0
2026-07-08 06:00:00,PZ-003,EQ-014,OBM,46.3,12.9,723.7,0
2026-07-08 12:00:00,PZ-003,EQ-014,OBM,52.6,9.5,381.9,0
2026-07-08 18:00:00,PZ-003,EQ-014,OBM,72.8,15.3,769.0,0
2026-07-09 00:00:00,PZ-003,EQ-014,WBM,81.6,15.9,612.0,0
2026-07-09 06:00:00,PZ-003,EQ-014,WBM,45.0,12.5,746.2,0
2026-07-09 12:00:00,PZ-003,EQ-014,OBM,40.8,11.2,816.7,0
2026-07-09 18:00:00,PZ-003,EQ-014,OBM,74.2,14.1,844.1,0
2026-07-10 00:00:00,PZ-003,EQ-014,OBM,48.7,11.8,570.4,0
2026-07-10 06:00:00,PZ-003,EQ-014,OBM,72.2,11.0,374.2,0
2026-07-10 12:00:00,PZ-003,EQ-014,OBM,77.2,12.5,356.4,0
2026-07-10 18:00:00,PZ-003,EQ-014,WBM,68.6,10.7,428.7,0
2026-07-11 00:00:00,PZ-003,EQ-014,OBM,62.2,14.9,683.9,0
2026-07-11 06:00:00,PZ-003,EQ-014,WBM,42.5,12.6,339.4,0
2026-07-11 12:00:00,PZ-003,EQ-014,WBM,48.0,9.8,740.5,0
2026-07-11 18:00:00,PZ-003,EQ-014,WBM,51.9,13.8,710.1,0
2026-07-12 00:00:00,PZ-003,EQ-014,OBM,56.7,13.8,669.3,0
2026-07-12 06:00:00,PZ-003,EQ-014,OBM,41.7,12.6,391.4,0
2026-07-12 12:00:00,PZ-003,EQ-014,WBM,58.9,10.4,374.0,0
2026-07-12 18:00:00,PZ-003,EQ-014,OBM,56.9,9.6,704.8,0
2026-07-13 00:00:00,PZ-003,EQ-014,WBM,75.1,9.5,597.0,0
2026-07-13 06:00:00,PZ-003,EQ-014,OBM,60.3,15.3,464.5,0
2026-07-13 12:00:00,PZ-003,EQ-014,OBM,49.1,13.0,513.7,0
2026-07-13 18:00:00,PZ-003,EQ-014,WBM,59.7,13.9,523.9,0
2026-07-14 00:00:00,PZ-003,EQ-014,OBM,62.6,9.1,637.0,0
2026-07-14 06:00:00,PZ-003,EQ-014,WBM,66.6,14.1,338.9,0
2026-07-14 12:00:00,PZ-003,EQ-014,OBM,75.6,10.1,760.2,0
2026-07-14 18:00:00,PZ-003,EQ-014,WBM,63.2,15.8,419.0,0
2026-07-15 00:00:00,PZ-003,EQ-014,OBM,46.2,9.3,307.4,0
2026-07-15 06:00:00,PZ-003,EQ-014,WBM,76.2,16.0,333.7,0
2026-07-15 12:00:00,PZ-003,EQ-014,WBM,46.0,11.3,516.5,0
2026-07-15 18:00:00,PZ-003,EQ-014,WBM,62.3,10.7,300.1,0
2026-07-16 00:00:00,PZ-003,EQ-014,WBM,83.4,9.9,632.7,0
2026-07-16 06:00:00,PZ-003,EQ-014,WBM,59.1,14.5,317.7,0
2026-07-16 12:00:00,PZ-003,EQ-014,WBM,50.6,10.1,799.0,0
2026-07-16 18:00:00,PZ-003,EQ-014,WBM,66.4,11.4,523.1,0
2026-07-17 00:00:00,PZ-003,EQ-014,OBM,67.1,11.5,394.4,0
2026-07-17 06:00:00,PZ-003,EQ-014,OBM,54.1,9.2,417.9,0
2026-07-17 12:00:00,PZ-003,EQ-014,OBM,40.6,11.1,334.1,0
2026-07-17 18:00:00,PZ-003,EQ-014,OBM,81.4,9.6,727.4,0
2026-07-18 00:00:00,PZ-003,EQ-014,OBM,63.1,9.3,820.4,0
2026-07-18 06:00:00,PZ-003,EQ-014,OBM,79.5,9.6,604.6,0
2026-07-18 12:00:00,PZ-003,EQ-014,OBM,72.6,10.9,684.8,0
2026-07-18 18:00:00,PZ-003,EQ-014,OBM,78.4,9.6,359.6,0
2026-07-19 00:00:00,PZ-003,EQ-014,OBM,61.0,15.7,815.9,0
2026-07-19 06:00:00,PZ-003,EQ-014,OBM,80.4,14.7,682.2,0
2026-07-19 12:00:00,PZ-003,EQ-014,WBM,46.0,9.2,364.2,0
2026-07-19 18:00:00,PZ-003,EQ-014,OBM,54.0,14.6,568.6,0
2026-07-20 00:00:00,PZ-003,EQ-014,OBM,55.2,13.9,459.8,0
2026-07-20 06:00:00,PZ-003,EQ-014,OBM,47.1,15.8,338.6,0
2026-07-20 12:00:00,PZ-003,EQ-014,OBM,82.6,10.6,379.2,0
2026-07-20 18:00:00,PZ-003,EQ-014,WBM,61.8,14.6,608.1,0
2026-07-21 00:00:00,PZ-003,EQ-014,OBM,81.5,13.3,696.8,0
2026-07-21 06:00:00,PZ-003,EQ-014,WBM,51.5,12.7,454.1,0
2026-07-21 12:00:00,PZ-003,EQ-014,OBM,73.0,10.2,712.7,0
2026-07-21 18:00:00,PZ-003,EQ-014,WBM,42.6,13.5,511.0,0
2026-07-22 00:00:00,PZ-003,EQ-014,WBM,47.2,15.7,700.2,0
2026-07-22 06:00:00,PZ-003,EQ-014,OBM,67.9,14.1,455.5,0
2026-07-22 12:00:00,PZ-003,EQ-014,WBM,58.2,9.2,419.1,0
2026-07-22 18:00:00,PZ-003,EQ-014,WBM,77.9,11.6,757.4,0
2026-07-23 00:00:00,PZ-003,EQ-014,OBM,50.7,15.5,329.8,0
2026-07-23 06:00:00,PZ-003,EQ-014,OBM,59.8,10.7,536.9,0
2026-07-23 12:00:00,PZ-003,EQ-014,OBM,82.4,11.2,512.9,0
2026-07-23 18:00:00,PZ-003,EQ-014,OBM,54.8,11.8,799.3,0
2026-07-24 00:00:00,PZ-003,EQ-014,OBM,47.9,12.5,805.0,0
2026-07-24 06:00:00,PZ-003,EQ-014,WBM,41.4,11.4,614.9,0
2026-07-24 12:00:00,PZ-003,EQ-014,OBM,63.6,14.5,315.9,0
2026-07-24 18:00:00,PZ-003,EQ-014,OBM,56.7,15.8,388.1,0
2026-07-25 00:00:00,PZ-003,EQ-014,WBM,63.7,12.9,349.2,0
2026-07-25 06:00:00,PZ-003,EQ-014,OBM,74.6,9.6,463.5,0
2026-07-25 12:00:00,PZ-003,EQ-014,WBM,70.5,9.4,484.2,0
2026-07-25 18:00:00,PZ-003,EQ-014,OBM,69.0,15.1,690.1,0
2026-07-26 00:00:00,PZ-003,EQ-014,OBM,71.3,13.2,524.9,0
2026-07-26 06:00:00,PZ-003,EQ-014,WBM,40.4,10.4,360.2,0
2026-07-26 12:00:00,PZ-003,EQ-014,OBM,69.3,10.2,733.9,0
2026-07-26 18:00:00,PZ-003,EQ-014,OBM,56.3,15.1,475.1,0
2026-07-27 00:00:00,PZ-003,EQ-014,WBM,72.2,13.6,403.4,0
2026-07-27 06:00:00,PZ-003,EQ-014,OBM,70.4,11.6,763.5,0
2026-07-27 12:00:00,PZ-003,EQ-014,WBM,66.0,9.0,692.2,0
2026-07-27 18:00:00,PZ-003,EQ-014,WBM,73.8,14.7,361.1,0
2026-07-28 00:00:00,PZ-003,EQ-014,WBM,68.2,14.6,600.3,0
2026-07-28 06:00:00,PZ-003,EQ-014,OBM,63.8,13.3,583.9,0
2026-07-28 12:00:00,PZ-003,EQ-014,WBM,51.9,9.9,750.7,0
2026-07-28 18:00:00,PZ-003,EQ-014,WBM,84.2,15.5,834.6,0
2026-07-29 00:00:00,PZ-003,EQ-014,OBM,54.8,9.1,515.2,0
2026-07-29 06:00:00,PZ-003,EQ-014,WBM,64.2,14.7,507.7,0
2026-07-29 12:00:00,PZ-003,EQ-014,WBM,81.5,9.3,544.8,0
2026-07-29 18:00:00,PZ-003,EQ-014,OBM,44.3,11.9,523.7,0
2026-07-30 00:00:00,PZ-003,EQ-014,WBM,69.0,9.9,824.7,0
2026-07-30 06:00:00,PZ-003,EQ-014,OBM,59.5,11.4,417.0,0
2026-07-30 12:00:00,PZ-003,EQ-014,OBM,56.2,15.2,381.8,0
2026-07-30 18:00:00,PZ-003,EQ-014,WBM,57.1,12.2,695.0,0
2026-07-31 00:00:00,PZ-003,EQ-014,OBM,63.5,9.2,467.4,0
2026-05-01 00:00:00,PZ-003,EQ-015,OBM,65.1,14.0,694.4,0
2026-05-01 06:00:00,PZ-003,EQ-015,OBM,40.9,14.0,356.1,0
2026-05-01 12:00:00,PZ-003,EQ-015,OBM,59.7,13.8,320.0,0
2026-05-01 18:00:00,PZ-003,EQ-015,OBM,78.1,11.7,442.3,0
2026-05-02 00:00:00,PZ-003,EQ-015,OBM,58.9,15.1,587.9,0
2026-05-02 06:00:00,PZ-003,EQ-015,WBM,60.3,13.9,420.9,0
2026-05-02 12:00:00,PZ-003,EQ-015,WBM,64.0,9.1,786.7,0
2026-05-02 18:00:00,PZ-003,EQ-015,WBM,82.0,11.2,680.7,0
2026-05-03 00:00:00,PZ-003,EQ-015,OBM,81.3,15.0,847.0,0
2026-05-03 06:00:00,PZ-003,EQ-015,WBM,68.6,14.1,594.0,0
2026-05-03 12:00:00,PZ-003,EQ-015,OBM,83.2,11.8,423.6,0
2026-05-03 18:00:00,PZ-003,EQ-015,WBM,71.5,15.4,351.4,0
2026-05-04 00:00:00,PZ-003,EQ-015,OBM,52.4,13.0,693.4,0
2026-05-04 06:00:00,PZ-003,EQ-015,OBM,73.7,11.1,417.2,0
2026-05-04 12:00:00,PZ-003,EQ-015,WBM,41.6,11.0,658.7,0
2026-05-04 18:00:00,PZ-003,EQ-015,WBM,52.9,13.0,475.2,0
2026-05-05 00:00:00,PZ-003,EQ-015,OBM,40.4,10.9,378.3,0
2026-05-05 06:00:00,PZ-003,EQ-015,OBM,56.9,12.7,703.6,0
2026-05-05 12:00:00,PZ-003,EQ-015,WBM,77.4,15.0,505.1,0
2026-05-05 18:00:00,PZ-003,EQ-015,OBM,53.3,9.8,441.6,0
2026-05-06 00:00:00,PZ-003,EQ-015,WBM,61.5,14.2,582.6,0
2026-05-06 06:00:00,PZ-003,EQ-015,OBM,71.9,9.4,332.9,0
2026-05-06 12:00:00,PZ-003,EQ-015,WBM,82.1,13.1,458.0,0
2026-05-06 18:00:00,PZ-003,EQ-015,WBM,45.9,10.7,653.5,0
2026-05-07 00:00:00,PZ-003,EQ-015,WBM,49.4,10.4,675.5,0
2026-05-07 06:00:00,PZ-003,EQ-015,OBM,69.1,15.4,332.1,0
2026-05-07 12:00:00,PZ-003,EQ-015,OBM,56.8,11.9,413.6,0
2026-05-07 18:00:00,PZ-003,EQ-015,OBM,81.8,11.7,323.8,0
2026-05-08 00:00:00,PZ-003,EQ-015,WBM,51.0,11.3,698.1,0
2026-05-08 06:00:00,PZ-003,EQ-015,OBM,54.5,11.2,368.4,0
2026-05-08 12:00:00,PZ-003,EQ-015,OBM,41.2,13.6,545.9,0
2026-05-08 18:00:00,PZ-003,EQ-015,OBM,47.7,14.0,567.1,0
2026-05-09 00:00:00,PZ-003,EQ-015,OBM,64.6,9.2,655.6,0
2026-05-09 06:00:00,PZ-003,EQ-015,WBM,55.7,13.1,376.3,0
2026-05-09 12:00:00,PZ-003,EQ-015,WBM,44.6,9.8,590.5,0
2026-05-09 18:00:00,PZ-003,EQ-015,OBM,53.0,14.7,337.6,0
2026-05-10 00:00:00,PZ-003,EQ-015,WBM,40.6,11.5,407.2,0
2026-05-10 06:00:00,PZ-003,EQ-015,OBM,47.3,14.5,671.3,0
2026-05-10 12:00:00,PZ-003,EQ-015,OBM,60.0,9.9,799.0,0
2026-05-10 18:00:00,PZ-003,EQ-015,OBM,77.1,9.6,414.0,0
2026-05-11 00:00:00,PZ-003,EQ-015,OBM,78.8,12.7,357.3,0
2026-05-11 06:00:00,PZ-003,EQ-015,OBM,81.8,10.4,306.1,0
2026-05-11 12:00:00,PZ-003,EQ-015,WBM,77.3,12.4,653.0,0
2026-05-11 18:00:00,PZ-003,EQ-015,WBM,50.0,14.4,682.6,0
2026-05-12 00:00:00,PZ-003,EQ-015,WBM,40.1,9.4,642.8,0
2026-05-12 06:00:00,PZ-003,EQ-015,OBM,77.2,12.5,511.5,0
2026-05-12 12:00:00,PZ-003,EQ-015,OBM,65.9,9.6,656.9,0
2026-05-12 18:00:00,PZ-003,EQ-015,OBM,81.4,13.2,702.4,0
2026-05-13 00:00:00,PZ-003,EQ-015,OBM,74.0,12.5,626.5,0
2026-05-13 06:00:00,PZ-003,EQ-015,WBM,44.4,13.8,752.6,0
2026-05-13 12:00:00,PZ-003,EQ-015,OBM,77.5,13.9,348.1,0
2026-05-13 18:00:00,PZ-003,EQ-015,WBM,50.6,11.8,473.0,0
2026-05-14 00:00:00,PZ-003,EQ-015,WBM,53.2,9.1,560.1,0
2026-05-14 06:00:00,PZ-003,EQ-015,OBM,76.9,11.9,701.7,0
2026-05-14 12:00:00,PZ-003,EQ-015,WBM,70.4,13.5,740.9,0
2026-05-14 18:00:00,PZ-003,EQ-015,WBM,78.4,13.4,744.2,0
2026-05-15 00:00:00,PZ-003,EQ-015,WBM,43.4,10.2,351.1,0
2026-05-15 06:00:00,PZ-003,EQ-015,OBM,80.8,15.1,695.2,0
2026-05-15 12:00:00,PZ-003,EQ-015,WBM,70.7,9.9,740.6,0
2026-05-15 18:00:00,PZ-003,EQ-015,WBM,71.8,10.0,679.9,0
2026-05-16 00:00:00,PZ-003,EQ-015,WBM,71.9,14.0,652.6,0
2026-05-16 06:00:00,PZ-003,EQ-015,OBM,74.8,15.8,788.8,0
2026-05-16 12:00:00,PZ-003,EQ-015,OBM,65.8,9.8,391.1,0
2026-05-16 18:00:00,PZ-003,EQ-015,OBM,67.7,12.1,314.3,0
2026-05-17 00:00:00,PZ-003,EQ-015,OBM,61.9,15.5,359.8,0
2026-05-17 06:00:00,PZ-003,EQ-015,WBM,84.6,15.0,541.3,0
2026-05-17 12:00:00,PZ-003,EQ-015,OBM,47.5,12.9,424.4,0
2026-05-17 18:00:00,PZ-003,EQ-015,OBM,75.4,10.9,463.3,0
2026-05-18 00:00:00,PZ-003,EQ-015,WBM,44.2,12.5,689.6,0
2026-05-18 06:00:00,PZ-003,EQ-015,WBM,55.3,11.0,357.4,0
2026-05-18 12:00:00,PZ-003,EQ-015,WBM,68.6,15.2,550.2,0
2026-05-18 18:00:00,PZ-003,EQ-015,WBM,80.3,10.1,405.7,0
2026-05-19 00:00:00,PZ-003,EQ-015,WBM,64.9,15.9,736.4,0
2026-05-19 06:00:00,PZ-003,EQ-015,OBM,68.0,14.8,705.0,0
2026-05-19 12:00:00,PZ-003,EQ-015,OBM,73.6,9.9,410.3,0
2026-05-19 18:00:00,PZ-003,EQ-015,OBM,58.4,15.9,418.8,0
2026-05-20 00:00:00,PZ-003,EQ-015,WBM,81.9,11.0,558.9,0
2026-05-20 06:00:00,PZ-003,EQ-015,OBM,78.6,11.1,745.9,0
2026-05-20 12:00:00,PZ-003,EQ-015,WBM,74.0,10.8,396.4,0
2026-05-20 18:00:00,PZ-003,EQ-015,OBM,57.8,9.3,799.8,0
2026-05-21 00:00:00,PZ-003,EQ-015,WBM,62.4,9.2,486.6,0
2026-05-21 06:00:00,PZ-003,EQ-015,OBM,49.4,14.4,464.4,0
2026-05-21 12:00:00,PZ-003,EQ-015,WBM,59.1,10.5,648.2,0
2026-05-21 18:00:00,PZ-003,EQ-015,WBM,41.3,12.3,400.8,0
2026-05-22 00:00:00,PZ-003,EQ-015,OBM,69.4,15.7,590.8,0
2026-05-22 06:00:00,PZ-003,EQ-015,OBM,81.5,10.5,755.0,0
2026-05-22 12:00:00,PZ-003,EQ-015,WBM,54.1,15.7,645.2,0
2026-05-22 18:00:00,PZ-003,EQ-015,OBM,53.7,10.2,599.2,0
2026-05-23 00:00:00,PZ-003,EQ-015,OBM,60.6,14.7,471.2,0
2026-05-23 06:00:00,PZ-003,EQ-015,WBM,57.3,15.0,418.8,0
2026-05-23 12:00:00,PZ-003,EQ-015,WBM,41.6,9.8,710.2,0
2026-05-23 18:00:00,PZ-003,EQ-015,OBM,71.5,11.4,561.2,0
2026-05-24 00:00:00,PZ-003,EQ-015,OBM,54.4,10.3,501.1,0
2026-05-24 06:00:00,PZ-003,EQ-015,OBM,81.6,15.2,458.6,0
2026-05-24 12:00:00,PZ-003,EQ-015,OBM,81.2,11.4,544.4,0
2026-05-24 18:00:00,PZ-003,EQ-015,WBM,61.6,15.3,741.2,0
2026-05-25 00:00:00,PZ-003,EQ-015,WBM,55.9,15.4,849.4,0
2026-05-25 06:00:00,PZ-003,EQ-015,OBM,40.5,13.9,514.1,0
2026-05-25 12:00:00,PZ-003,EQ-015,OBM,61.6,15.6,312.7,0
2026-05-25 18:00:00,PZ-003,EQ-015,OBM,72.1,13.7,305.6,0
2026-05-26 00:00:00,PZ-003,EQ-015,WBM,47.5,14.1,431.8,0
2026-05-26 06:00:00,PZ-003,EQ-015,WBM,66.1,14.0,482.1,0
2026-05-26 12:00:00,PZ-003,EQ-015,OBM,44.2,14.0,477.7,0
2026-05-26 18:00:00,PZ-003,EQ-015,OBM,50.2,14.7,323.6,0
2026-05-27 00:00:00,PZ-003,EQ-015,OBM,66.5,14.1,442.6,0
2026-05-27 06:00:00,PZ-003,EQ-015,OBM,62.5,14.3,588.7,0
2026-05-27 12:00:00,PZ-003,EQ-015,WBM,43.9,15.9,426.0,0
2026-05-27 18:00:00,PZ-003,EQ-015,WBM,69.4,10.5,731.9,0
2026-05-28 00:00:00,PZ-003,EQ-015,OBM,77.8,13.8,337.1,0
2026-05-28 06:00:00,PZ-003,EQ-015,OBM,45.5,10.1,599.2,0
2026-05-28 12:00:00,PZ-003,EQ-015,WBM,65.9,11.6,377.3,0
2026-05-28 18:00:00,PZ-003,EQ-015,WBM,73.1,9.7,641.3,0
2026-05-29 00:00:00,PZ-003,EQ-015,OBM,50.5,9.2,766.2,0
2026-05-29 06:00:00,PZ-003,EQ-015,OBM,82.6,13.0,518.4,0
2026-05-29 12:00:00,PZ-003,EQ-015,OBM,70.7,13.7,534.4,0
2026-05-29 18:00:00,PZ-003,EQ-015,OBM,52.7,13.2,536.6,0
2026-05-30 00:00:00,PZ-003,EQ-015,OBM,55.1,11.4,562.6,0
2026-05-30 06:00:00,PZ-003,EQ-015,OBM,48.2,13.3,430.0,0
2026-05-30 12:00:00,PZ-003,EQ-015,WBM,41.0,12.0,534.7,0
2026-05-30 18:00:00,PZ-003,EQ-015,OBM,45.8,15.4,623.2,0
2026-05-31 00:00:00,PZ-003,EQ-015,OBM,53.9,12.1,456.3,0
2026-05-31 06:00:00,PZ-003,EQ-015,OBM,46.0,9.7,699.0,0
2026-05-31 12:00:00,PZ-003,EQ-015,WBM,62.5,14.6,453.3,0
2026-05-31 18:00:00,PZ-003,EQ-015,OBM,46.7,13.3,825.3,0
2026-06-01 00:00:00,PZ-003,EQ-015,WBM,54.4,10.0,822.1,0
2026-06-01 06:00:00,PZ-003,EQ-015,WBM,70.1,14.9,428.5,0
2026-06-01 12:00:00,PZ-003,EQ-015,WBM,58.5,15.3,796.6,0
2026-06-01 18:00:00,PZ-003,EQ-015,WBM,58.4,14.5,636.5,0
2026-06-02 00:00:00,PZ-003,EQ-015,OBM,44.3,12.3,845.6,0
2026-06-02 06:00:00,PZ-003,EQ-015,OBM,53.3,12.8,615.6,0
2026-06-02 12:00:00,PZ-003,EQ-015,OBM,57.5,12.6,306.0,0
2026-06-02 18:00:00,PZ-003,EQ-015,WBM,76.7,10.9,305.9,0
2026-06-03 00:00:00,PZ-003,EQ-015,OBM,54.4,9.8,365.3,0
2026-06-03 06:00:00,PZ-003,EQ-015,WBM,63.0,10.5,585.6,0
2026-06-03 12:00:00,PZ-003,EQ-015,OBM,66.9,9.4,519.3,0
2026-06-03 18:00:00,PZ-003,EQ-015,WBM,67.2,13.1,646.9,0
2026-06-04 00:00:00,PZ-003,EQ-015,WBM,49.4,12.8,553.6,0
2026-06-04 06:00:00,PZ-003,EQ-015,OBM,44.2,15.8,364.1,0
2026-06-04 12:00:00,PZ-003,EQ-015,WBM,78.9,9.5,506.1,0
2026-06-04 18:00:00,PZ-003,EQ-015,OBM,84.3,10.3,646.5,0
2026-06-05 00:00:00,PZ-003,EQ-015,WBM,47.6,15.9,549.0,0
2026-06-05 06:00:00,PZ-003,EQ-015,WBM,52.1,12.6,484.6,0
2026-06-05 12:00:00,PZ-003,EQ-015,WBM,54.7,9.5,789.3,0
2026-06-05 18:00:00,PZ-003,EQ-015,OBM,55.7,12.3,460.2,0
2026-06-06 00:00:00,PZ-003,EQ-015,OBM,52.9,10.7,674.8,0
2026-06-06 06:00:00,PZ-003,EQ-015,OBM,44.2,13.3,582.4,0
2026-06-06 12:00:00,PZ-003,EQ-015,OBM,60.1,10.5,494.4,0
2026-06-06 18:00:00,PZ-003,EQ-015,WBM,83.1,13.7,356.4,0
2026-06-07 00:00:00,PZ-003,EQ-015,WBM,66.9,10.9,703.4,0
2026-06-07 06:00:00,PZ-003,EQ-015,OBM,50.8,10.8,510.6,0
2026-06-07 12:00:00,PZ-003,EQ-015,WBM,70.8,14.8,482.9,0
2026-06-07 18:00:00,PZ-003,EQ-015,OBM,80.1,11.9,314.8,0
2026-06-08 00:00:00,PZ-003,EQ-015,OBM,40.8,13.2,623.6,0
2026-06-08 06:00:00,PZ-003,EQ-015,OBM,59.3,13.7,584.4,0
2026-06-08 12:00:00,PZ-003,EQ-015,OBM,73.2,15.8,509.1,0
2026-06-08 18:00:00,PZ-003,EQ-015,OBM,68.1,15.6,357.1,0
2026-06-09 00:00:00,PZ-003,EQ-015,WBM,77.6,15.2,575.7,0
2026-06-09 06:00:00,PZ-003,EQ-015,WBM,66.5,12.5,682.1,0
2026-06-09 12:00:00,PZ-003,EQ-015,OBM,41.0,13.3,532.7,0
2026-06-09 18:00:00,PZ-003,EQ-015,OBM,57.9,10.8,797.9,0
2026-06-10 00:00:00,PZ-003,EQ-015,WBM,82.5,13.6,593.0,0
2026-06-10 06:00:00,PZ-003,EQ-015,OBM,49.2,10.7,405.5,0
2026-06-10 12:00:00,PZ-003,EQ-015,OBM,67.1,13.5,824.9,0
2026-06-10 18:00:00,PZ-003,EQ-015,WBM,66.9,12.6,562.7,0
2026-06-11 00:00:00,PZ-003,EQ-015,OBM,52.9,10.9,422.3,0
2026-06-11 06:00:00,PZ-003,EQ-015,WBM,53.9,15.9,813.0,0
2026-06-11 12:00:00,PZ-003,EQ-015,OBM,84.6,11.5,544.9,0
2026-06-11 18:00:00,PZ-003,EQ-015,OBM,49.6,13.8,413.2,0
2026-06-12 00:00:00,PZ-003,EQ-015,WBM,51.0,9.0,784.4,0
2026-06-12 06:00:00,PZ-003,EQ-015,WBM,43.9,12.9,846.1,0
2026-06-12 12:00:00,PZ-003,EQ-015,WBM,59.7,12.9,461.9,0
2026-06-12 18:00:00,PZ-003,EQ-015,OBM,54.1,15.4,323.1,0
2026-06-13 00:00:00,PZ-003,EQ-015,OBM,77.5,9.8,835.6,0
2026-06-13 06:00:00,PZ-003,EQ-015,WBM,60.5,11.1,382.5,0
2026-06-13 12:00:00,PZ-003,EQ-015,OBM,77.2,11.5,491.3,0
2026-06-13 18:00:00,PZ-003,EQ-015,OBM,73.8,11.3,622.5,0
2026-06-14 00:00:00,PZ-003,EQ-015,OBM,47.4,10.8,534.3,0
2026-06-14 06:00:00,PZ-003,EQ-015,OBM,83.4,9.7,553.1,0
2026-06-14 12:00:00,PZ-003,EQ-015,OBM,76.5,14.9,668.6,0
2026-06-14 18:00:00,PZ-003,EQ-015,OBM,57.3,14.8,806.8,0
2026-06-15 00:00:00,PZ-003,EQ-015,OBM,57.0,10.1,622.6,0
2026-06-15 06:00:00,PZ-003,EQ-015,OBM,79.3,9.6,316.7,0
2026-06-15 12:00:00,PZ-003,EQ-015,WBM,58.8,11.8,347.6,0
2026-06-15 18:00:00,PZ-003,EQ-015,WBM,50.6,10.5,492.1,0
2026-06-16 00:00:00,PZ-003,EQ-015,WBM,48.8,15.0,738.4,0
2026-06-16 06:00:00,PZ-003,EQ-015,OBM,50.5,13.1,378.6,0
2026-06-16 12:00:00,PZ-003,EQ-015,WBM,41.4,10.9,795.5,0
2026-06-16 18:00:00,PZ-003,EQ-015,WBM,54.2,14.6,531.8,0
2026-06-17 00:00:00,PZ-003,EQ-015,OBM,64.8,9.4,505.7,0
2026-06-17 06:00:00,PZ-003,EQ-015,OBM,84.2,14.5,548.3,0
2026-06-17 12:00:00,PZ-003,EQ-015,OBM,52.1,9.4,523.2,0
2026-06-17 18:00:00,PZ-003,EQ-015,WBM,82.6,14.9,625.9,0
2026-06-18 00:00:00,PZ-003,EQ-015,WBM,65.7,12.7,729.4,0
2026-06-18 06:00:00,PZ-003,EQ-015,WBM,49.3,11.8,540.6,0
2026-06-18 12:00:00,PZ-003,EQ-015,OBM,84.8,15.5,773.4,0
2026-06-18 18:00:00,PZ-003,EQ-015,OBM,71.0,10.2,386.0,0
2026-06-19 00:00:00,PZ-003,EQ-015,OBM,76.4,12.4,501.5,0
2026-06-19 06:00:00,PZ-003,EQ-015,WBM,58.0,9.7,357.0,0
2026-06-19 12:00:00,PZ-003,EQ-015,OBM,48.4,13.8,530.3,0
2026-06-19 18:00:00,PZ-003,EQ-015,OBM,56.1,9.4,821.4,0
2026-06-20 00:00:00,PZ-003,EQ-015,OBM,78.7,15.6,421.2,0
2026-06-20 06:00:00,PZ-003,EQ-015,OBM,42.4,14.0,334.6,0
2026-06-20 12:00:00,PZ-003,EQ-015,OBM,56.5,15.2,740.3,0
2026-06-20 18:00:00,PZ-003,EQ-015,WBM,41.0,14.7,422.6,0
2026-06-21 00:00:00,PZ-003,EQ-015,OBM,49.7,11.2,541.5,0
2026-06-21 06:00:00,PZ-003,EQ-015,OBM,40.4,10.5,757.9,0
2026-06-21 12:00:00,PZ-003,EQ-015,OBM,50.5,13.5,850.0,0
2026-06-21 18:00:00,PZ-003,EQ-015,OBM,45.0,11.8,773.4,0
2026-06-22 00:00:00,PZ-003,EQ-015,OBM,80.7,10.0,662.0,0
2026-06-22 06:00:00,PZ-003,EQ-015,OBM,43.9,15.6,732.5,0
2026-06-22 12:00:00,PZ-003,EQ-015,OBM,74.2,10.5,351.3,0
2026-06-22 18:00:00,PZ-003,EQ-015,WBM,65.5,12.0,554.3,0
2026-06-23 00:00:00,PZ-003,EQ-015,OBM,75.7,13.4,500.0,0
2026-06-23 06:00:00,PZ-003,EQ-015,WBM,72.9,11.6,483.9,0
2026-06-23 12:00:00,PZ-003,EQ-015,OBM,80.5,15.2,344.1,0
